seed,pca_components,n_qubits,inner_fold,reps,entanglement,C,n_inner_train,n_inner_validation,kernel_cache_id,kernel_runtime_shared_across_C,inner_accuracy,inner_precision,inner_recall,inner_f1,inner_roc_auc
456,2,2,1,2,linear,10.0,364,91,seed=456|dim=2|fold=1|reps=2|ent=linear,0.252937600002042,0.8461538461538461,0.8125,0.7647058823529411,0.7878787878787878,0.9205366357069144
456,2,2,1,2,linear,100.0,364,91,seed=456|dim=2|fold=1|reps=2|ent=linear,0.252937600002042,0.8791208791208791,0.8484848484848485,0.8235294117647058,0.835820895522388,0.9215686274509804
456,2,2,1,3,linear,0.01,364,91,seed=456|dim=2|fold=1|reps=3|ent=linear,0.34093379999831086,0.6263736263736264,0.0,0.0,0.0,0.8601651186790505
456,2,2,1,3,linear,0.1,364,91,seed=456|dim=2|fold=1|reps=3|ent=linear,0.34093379999831086,0.7472527472527473,0.7894736842105263,0.4411764705882353,0.5660377358490566,0.871517027863777
456,2,2,1,3,linear,1.0,364,91,seed=456|dim=2|fold=1|reps=3|ent=linear,0.34093379999831086,0.8351648351648352,0.8275862068965517,0.7058823529411765,0.7619047619047619,0.9133126934984521
456,2,2,1,3,linear,10.0,364,91,seed=456|dim=2|fold=1|reps=3|ent=linear,0.34093379999831086,0.8241758241758241,0.78125,0.7352941176470589,0.7575757575757576,0.9102167182662538
456,2,2,1,3,linear,100.0,364,91,seed=456|dim=2|fold=1|reps=3|ent=linear,0.34093379999831086,0.8131868131868132,0.7575757575757576,0.7352941176470589,0.746268656716418,0.9097007223942208
456,2,2,2,1,linear,0.01,364,91,seed=456|dim=2|fold=2|reps=1|ent=linear,0.15061689999856753,0.6263736263736264,0.0,0.0,0.0,0.9716202270381836
456,2,2,2,1,linear,0.1,364,91,seed=456|dim=2|fold=2|reps=1|ent=linear,0.15061689999856753,0.8571428571428571,0.92,0.6764705882352942,0.7796610169491526,0.9809081527347782
456,2,2,2,1,linear,1.0,364,91,seed=456|dim=2|fold=2|reps=1|ent=linear,0.15061689999856753,0.9340659340659341,1.0,0.8235294117647058,0.9032258064516129,0.9912280701754386
456,2,2,2,1,linear,10.0,364,91,seed=456|dim=2|fold=2|reps=1|ent=linear,0.15061689999856753,0.945054945054945,1.0,0.8529411764705882,0.9206349206349206,0.9896800825593396
456,2,2,2,1,linear,100.0,364,91,seed=456|dim=2|fold=2|reps=1|ent=linear,0.15061689999856753,0.945054945054945,0.967741935483871,0.8823529411764706,0.9230769230769231,0.9778121775025799
456,2,2,2,2,linear,0.01,364,91,seed=456|dim=2|fold=2|reps=2|ent=linear,0.2508478000017931,0.6263736263736264,0.0,0.0,0.0,0.957172342621259
456,2,2,2,2,linear,0.1,364,91,seed=456|dim=2|fold=2|reps=2|ent=linear,0.2508478000017931,0.8131868131868132,0.9473684210526315,0.5294117647058824,0.6792452830188679,0.9654282765737874
456,2,2,2,2,linear,1.0,364,91,seed=456|dim=2|fold=2|reps=2|ent=linear,0.2508478000017931,0.8791208791208791,1.0,0.6764705882352942,0.8070175438596491,0.9731682146542828
456,2,2,2,2,linear,10.0,364,91,seed=456|dim=2|fold=2|reps=2|ent=linear,0.2508478000017931,0.9010989010989011,0.9629629629629629,0.7647058823529411,0.8524590163934426,0.9659442724458205
456,2,2,2,2,linear,100.0,364,91,seed=456|dim=2|fold=2|reps=2|ent=linear,0.2508478000017931,0.8791208791208791,0.9259259259259259,0.7352941176470589,0.819672131147541,0.956140350877193
456,2,2,2,3,linear,0.01,364,91,seed=456|dim=2|fold=2|reps=3|ent=linear,0.3366775999966194,0.6263736263736264,0.0,0.0,0.0,0.9174406604747163
456,2,2,2,3,linear,0.1,364,91,seed=456|dim=2|fold=2|reps=3|ent=linear,0.3366775999966194,0.7472527472527473,0.9230769230769231,0.35294117647058826,0.5106382978723404,0.9195046439628483
456,2,2,2,3,linear,1.0,364,91,seed=456|dim=2|fold=2|reps=3|ent=linear,0.3366775999966194,0.8571428571428571,0.92,0.6764705882352942,0.7796610169491526,0.9442724458204335
456,2,2,2,3,linear,10.0,364,91,seed=456|dim=2|fold=2|reps=3|ent=linear,0.3366775999966194,0.9010989010989011,0.9310344827586207,0.7941176470588235,0.8571428571428571,0.9504643962848296
456,2,2,2,3,linear,100.0,364,91,seed=456|dim=2|fold=2|reps=3|ent=linear,0.3366775999966194,0.8901098901098901,0.9,0.7941176470588235,0.84375,0.9437564499484004
456,2,2,3,1,linear,0.01,364,91,seed=456|dim=2|fold=3|reps=1|ent=linear,0.14958659999683732,0.6263736263736264,0.0,0.0,0.0,0.9437564499484005
456,2,2,3,1,linear,0.1,364,91,seed=456|dim=2|fold=3|reps=1|ent=linear,0.14958659999683732,0.8901098901098901,1.0,0.7058823529411765,0.8275862068965517,0.9463364293085654
456,2,2,3,1,linear,1.0,364,91,seed=456|dim=2|fold=3|reps=1|ent=linear,0.14958659999683732,0.8901098901098901,0.9615384615384616,0.7352941176470589,0.8333333333333334,0.956140350877193
456,2,2,3,1,linear,10.0,364,91,seed=456|dim=2|fold=3|reps=1|ent=linear,0.14958659999683732,0.9010989010989011,0.9629629629629629,0.7647058823529411,0.8524590163934426,0.957688338493292
456,2,2,3,1,linear,100.0,364,91,seed=456|dim=2|fold=3|reps=1|ent=linear,0.14958659999683732,0.9010989010989011,0.9629629629629629,0.7647058823529411,0.8524590163934426,0.956656346749226
456,2,2,3,2,linear,0.01,364,91,seed=456|dim=2|fold=3|reps=2|ent=linear,0.24806590000662254,0.6263736263736264,0.0,0.0,0.0,0.9530443756449948
456,2,2,3,2,linear,0.1,364,91,seed=456|dim=2|fold=3|reps=2|ent=linear,0.24806590000662254,0.8241758241758241,0.95,0.5588235294117647,0.7037037037037037,0.9535603715170279
456,2,2,3,2,linear,1.0,364,91,seed=456|dim=2|fold=3|reps=2|ent=linear,0.24806590000662254,0.8571428571428571,0.8888888888888888,0.7058823529411765,0.7868852459016393,0.9231166150670794
456,2,2,3,2,linear,10.0,364,91,seed=456|dim=2|fold=3|reps=2|ent=linear,0.24806590000662254,0.8681318681318682,0.9230769230769231,0.7058823529411765,0.8,0.9226006191950463
456,2,2,3,2,linear,100.0,364,91,seed=456|dim=2|fold=3|reps=2|ent=linear,0.24806590000662254,0.8791208791208791,0.9259259259259259,0.7352941176470589,0.819672131147541,0.9220846233230133
456,2,2,3,3,linear,0.01,364,91,seed=456|dim=2|fold=3|reps=3|ent=linear,0.3407342999998946,0.6263736263736264,0.0,0.0,0.0,0.934984520123839
456,2,2,3,3,linear,0.1,364,91,seed=456|dim=2|fold=3|reps=3|ent=linear,0.3407342999998946,0.8021978021978022,0.8636363636363636,0.5588235294117647,0.6785714285714286,0.9375644994840041
456,2,2,3,3,linear,1.0,364,91,seed=456|dim=2|fold=3|reps=3|ent=linear,0.3407342999998946,0.9120879120879121,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9638802889576883
456,2,2,3,3,linear,10.0,364,91,seed=456|dim=2|fold=3|reps=3|ent=linear,0.3407342999998946,0.9340659340659341,0.9375,0.8823529411764706,0.9090909090909091,0.956140350877193
456,2,2,3,3,linear,100.0,364,91,seed=456|dim=2|fold=3|reps=3|ent=linear,0.3407342999998946,0.9230769230769231,0.9354838709677419,0.8529411764705882,0.8923076923076924,0.9551083591331269
456,2,2,4,1,linear,0.01,364,91,seed=456|dim=2|fold=4|reps=1|ent=linear,0.14963540000462672,0.6263736263736264,0.0,0.0,0.0,0.9282765737874097
456,2,2,4,1,linear,0.1,364,91,seed=456|dim=2|fold=4|reps=1|ent=linear,0.14963540000462672,0.8461538461538461,0.8333333333333334,0.7352941176470589,0.78125,0.956140350877193
456,2,2,4,1,linear,1.0,364,91,seed=456|dim=2|fold=4|reps=1|ent=linear,0.14963540000462672,0.8901098901098901,0.9,0.7941176470588235,0.84375,0.9669762641898865
456,2,2,4,1,linear,10.0,364,91,seed=456|dim=2|fold=4|reps=1|ent=linear,0.14963540000462672,0.8571428571428571,0.8387096774193549,0.7647058823529411,0.8,0.9509803921568627
456,2,2,4,1,linear,100.0,364,91,seed=456|dim=2|fold=4|reps=1|ent=linear,0.14963540000462672,0.8461538461538461,0.8125,0.7647058823529411,0.7878787878787878,0.9499484004127967
456,2,2,4,2,linear,0.01,364,91,seed=456|dim=2|fold=4|reps=2|ent=linear,0.24592919999849983,0.6263736263736264,0.0,0.0,0.0,0.9081527347781218
456,2,2,4,2,linear,0.1,364,91,seed=456|dim=2|fold=4|reps=2|ent=linear,0.24592919999849983,0.8351648351648352,0.8518518518518519,0.6764705882352942,0.7540983606557377,0.9210526315789473
456,2,2,4,2,linear,1.0,364,91,seed=456|dim=2|fold=4|reps=2|ent=linear,0.24592919999849983,0.8571428571428571,0.8387096774193549,0.7647058823529411,0.8,0.9416924664602684
456,2,2,4,2,linear,10.0,364,91,seed=456|dim=2|fold=4|reps=2|ent=linear,0.24592919999849983,0.8461538461538461,0.8125,0.7647058823529411,0.7878787878787878,0.9484004127966976
456,2,2,4,2,linear,100.0,364,91,seed=456|dim=2|fold=4|reps=2|ent=linear,0.24592919999849983,0.8461538461538461,0.8125,0.7647058823529411,0.7878787878787878,0.9468524251805985
456,2,2,4,3,linear,0.01,364,91,seed=456|dim=2|fold=4|reps=3|ent=linear,0.3412481999985175,0.6263736263736264,0.0,0.0,0.0,0.8679050567595459
456,2,2,4,3,linear,0.1,364,91,seed=456|dim=2|fold=4|reps=3|ent=linear,0.3412481999985175,0.8021978021978022,0.8636363636363636,0.5588235294117647,0.6785714285714286,0.8658410732714138
456,2,2,4,3,linear,1.0,364,91,seed=456|dim=2|fold=4|reps=3|ent=linear,0.3412481999985175,0.8241758241758241,0.78125,0.7352941176470589,0.7575757575757576,0.8720330237358102
456,2,2,4,3,linear,10.0,364,91,seed=456|dim=2|fold=4|reps=3|ent=linear,0.3412481999985175,0.8241758241758241,0.78125,0.7352941176470589,0.7575757575757576,0.8482972136222909
456,2,2,4,3,linear,100.0,364,91,seed=456|dim=2|fold=4|reps=3|ent=linear,0.3412481999985175,0.8131868131868132,0.7575757575757576,0.7352941176470589,0.746268656716418,0.8359133126934986
456,2,2,5,1,linear,0.01,364,91,seed=456|dim=2|fold=5|reps=1|ent=linear,0.15138679999654414,0.6263736263736264,0.0,0.0,0.0,0.9726522187822497
456,2,2,5,1,linear,0.1,364,91,seed=456|dim=2|fold=5|reps=1|ent=linear,0.15138679999654414,0.9560439560439561,1.0,0.8823529411764706,0.9375,0.9638802889576884
456,2,2,5,1,linear,1.0,364,91,seed=456|dim=2|fold=5|reps=1|ent=linear,0.15138679999654414,0.9560439560439561,0.96875,0.9117647058823529,0.9393939393939394,0.9607843137254901
456,2,2,5,1,linear,10.0,364,91,seed=456|dim=2|fold=5|reps=1|ent=linear,0.15138679999654414,0.945054945054945,0.9393939393939394,0.9117647058823529,0.9253731343283582,0.9607843137254902
456,2,2,5,1,linear,100.0,364,91,seed=456|dim=2|fold=5|reps=1|ent=linear,0.15138679999654414,0.945054945054945,0.9142857142857143,0.9411764705882353,0.927536231884058,0.9623323013415892
456,2,2,5,2,linear,0.01,364,91,seed=456|dim=2|fold=5|reps=2|ent=linear,0.24945120000484167,0.6263736263736264,0.0,0.0,0.0,0.9530443756449948
456,2,2,5,2,linear,0.1,364,91,seed=456|dim=2|fold=5|reps=2|ent=linear,0.24945120000484167,0.9120879120879121,0.9333333333333333,0.8235294117647058,0.875,0.95562435500516
456,2,2,5,2,linear,1.0,364,91,seed=456|dim=2|fold=5|reps=2|ent=linear,0.24945120000484167,0.9230769230769231,0.9090909090909091,0.8823529411764706,0.8955223880597015,0.9416924664602684
456,2,2,5,2,linear,10.0,364,91,seed=456|dim=2|fold=5|reps=2|ent=linear,0.24945120000484167,0.9230769230769231,0.8857142857142857,0.9117647058823529,0.8985507246376812,0.9509803921568628
456,2,2,5,2,linear,100.0,364,91,seed=456|dim=2|fold=5|reps=2|ent=linear,0.24945120000484167,0.9230769230769231,0.8857142857142857,0.9117647058823529,0.8985507246376812,0.9514963880288958
456,2,2,5,3,linear,0.01,364,91,seed=456|dim=2|fold=5|reps=3|ent=linear,0.33809630000178004,0.6263736263736264,0.0,0.0,0.0,0.8921568627450981
456,2,2,5,3,linear,0.1,364,91,seed=456|dim=2|fold=5|reps=3|ent=linear,0.33809630000178004,0.7032967032967034,0.8888888888888888,0.23529411764705882,0.37209302325581395,0.891640866873065
456,2,2,5,3,linear,1.0,364,91,seed=456|dim=2|fold=5|reps=3|ent=linear,0.33809630000178004,0.8351648351648352,0.9523809523809523,0.5882352941176471,0.7272727272727273,0.9035087719298246
456,2,2,5,3,linear,10.0,364,91,seed=456|dim=2|fold=5|reps=3|ent=linear,0.33809630000178004,0.8901098901098901,0.9615384615384616,0.7352941176470589,0.8333333333333334,0.9313725490196078
456,2,2,5,3,linear,100.0,364,91,seed=456|dim=2|fold=5|reps=3|ent=linear,0.33809630000178004,0.9120879120879121,0.9333333333333333,0.8235294117647058,0.875,0.9308565531475749
456,4,4,1,1,linear,0.01,364,91,seed=456|dim=4|fold=1|reps=1|ent=linear,0.3008073000019067,0.6263736263736264,0.0,0.0,0.0,0.9040247678018576
456,4,4,1,1,linear,0.1,364,91,seed=456|dim=4|fold=1|reps=1|ent=linear,0.3008073000019067,0.6923076923076923,1.0,0.17647058823529413,0.3,0.9035087719298245
456,4,4,1,1,linear,1.0,364,91,seed=456|dim=4|fold=1|reps=1|ent=linear,0.3008073000019067,0.8351648351648352,0.8275862068965517,0.7058823529411765,0.7619047619047619,0.9153766769865841
456,4,4,1,1,linear,10.0,364,91,seed=456|dim=4|fold=1|reps=1|ent=linear,0.3008073000019067,0.8021978021978022,0.7352941176470589,0.7352941176470589,0.7352941176470589,0.87203302373581
456,4,4,1,1,linear,100.0,364,91,seed=456|dim=4|fold=1|reps=1|ent=linear,0.3008073000019067,0.8461538461538461,0.7941176470588235,0.7941176470588235,0.7941176470588235,0.8710010319917441
456,4,4,1,1,full,0.01,364,91,seed=456|dim=4|fold=1|reps=1|ent=full,0.42898759999661706,0.6263736263736264,0.0,0.0,0.0,0.9442724458204335
456,4,4,1,1,full,0.1,364,91,seed=456|dim=4|fold=1|reps=1|ent=full,0.42898759999661706,0.7472527472527473,1.0,0.3235294117647059,0.4888888888888889,0.9442724458204335
456,4,4,1,1,full,1.0,364,91,seed=456|dim=4|fold=1|reps=1|ent=full,0.42898759999661706,0.8461538461538461,0.7941176470588235,0.7941176470588235,0.7941176470588235,0.9484004127966976
456,4,4,1,1,full,10.0,364,91,seed=456|dim=4|fold=1|reps=1|ent=full,0.42898759999661706,0.8571428571428571,0.8,0.8235294117647058,0.8115942028985508,0.9107327141382868
456,4,4,1,1,full,100.0,364,91,seed=456|dim=4|fold=1|reps=1|ent=full,0.42898759999661706,0.8131868131868132,0.7073170731707317,0.8529411764705882,0.7733333333333333,0.8983488132094943
456,4,4,1,2,linear,0.01,364,91,seed=456|dim=4|fold=1|reps=2|ent=linear,0.5398036000042339,0.6263736263736264,0.0,0.0,0.0,0.826625386996904
456,4,4,1,2,linear,0.1,364,91,seed=456|dim=4|fold=1|reps=2|ent=linear,0.5398036000042339,0.6263736263736264,0.0,0.0,0.0,0.826625386996904
456,4,4,1,2,linear,1.0,364,91,seed=456|dim=4|fold=1|reps=2|ent=linear,0.5398036000042339,0.7252747252747253,0.6666666666666666,0.5294117647058824,0.5901639344262295,0.8106295149638802
456,4,4,1,2,linear,10.0,364,91,seed=456|dim=4|fold=1|reps=2|ent=linear,0.5398036000042339,0.7472527472527473,0.6774193548387096,0.6176470588235294,0.6461538461538462,0.7146542827657377
456,4,4,1,2,linear,100.0,364,91,seed=456|dim=4|fold=1|reps=2|ent=linear,0.5398036000042339,0.7032967032967034,0.6129032258064516,0.5588235294117647,0.5846153846153846,0.7234262125902994
456,4,4,1,2,full,0.01,364,91,seed=456|dim=4|fold=1|reps=2|ent=full,0.7904173999995692,0.6263736263736264,0.0,0.0,0.0,0.8188854489164087
456,4,4,1,2,full,0.1,364,91,seed=456|dim=4|fold=1|reps=2|ent=full,0.7904173999995692,0.6263736263736264,0.0,0.0,0.0,0.8178534571723427
456,4,4,1,2,full,1.0,364,91,seed=456|dim=4|fold=1|reps=2|ent=full,0.7904173999995692,0.7362637362637363,0.6785714285714286,0.5588235294117647,0.6129032258064516,0.827141382868937
456,4,4,1,2,full,10.0,364,91,seed=456|dim=4|fold=1|reps=2|ent=full,0.7904173999995692,0.7142857142857143,0.6,0.7058823529411765,0.6486486486486487,0.7765737874097007
